id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Imagine Dragons|||Bad Liar|||6|||5,Imagine Dragons,Bad Liar,"I can't breathe, I can't be
I can't be what you want me to be
Believe me, this one time
Believe me",Imagine Dragons|||Bad Liar|||6,5,disappointment,disapproval,annoyance,"[{'label': 'disappointment', 'score': 0.42978009581565857}, {'label': 'disapproval', 'score': 0.2506984770298004}, {'label': 'neutral', 'score': 0.16547828912734985}, {'label': 'annoyance', 'score': 0.1643066704273224}, {'label': 'sadness', 'score': 0.07053706794977188}, {'label': 'realization', 'score': 0.018488241359591484}]"
Imagine Dragons|||Bad Liar|||6|||6,Imagine Dragons,Bad Liar,"I'm a bad liar, bad liar
Now you know, now you know
I'm a bad liar, bad liar
Now you know, you're free to go",Imagine Dragons|||Bad Liar|||6,6,anger,annoyance,disgust,"[{'label': 'anger', 'score': 0.594838559627533}, {'label': 'annoyance', 'score': 0.39322471618652344}, {'label': 'disgust', 'score': 0.0819995254278183}, {'label': 'neutral', 'score': 0.049209415912628174}, {'label': 'disapproval', 'score': 0.03058159165084362}, {'label': 'disappointment', 'score': 0.019029952585697174}]"
Imagine Dragons|||Bad Liar|||6|||7,Imagine Dragons,Bad Liar,"Oh-oh-oh
Please believe me
Please believe me
<\Lyric>```",Imagine Dragons|||Bad Liar|||6,7,approval,excitement,realization,"[{'label': 'neutral', 'score': 0.6314722895622253}, {'label': 'approval', 'score': 0.11451853066682816}, {'label': 'excitement', 'score': 0.07180432975292206}, {'label': 'realization', 'score': 0.026845812797546387}, {'label': 'surprise', 'score': 0.02388857491314411}, {'label': 'joy', 'score': 0.019533781334757805}]"
Imagine Dragons|||Not Today|||8|||0,Imagine Dragons,Not Today,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Not Today <\Song title>
<Lyric> 
There she goes in front of me
Take my life and set me free again
We'll make a memory out of it
Holy road is at my back
Don't look on, take me back again
We'll make a memory out of it",Imagine Dragons|||Not Today|||8,0,annoyance,approval,realization,"[{'label': 'neutral', 'score': 0.9587993025779724}, {'label': 'annoyance', 'score': 0.017959875985980034}, {'label': 'approval', 'score': 0.008301127701997757}, {'label': 'realization', 'score': 0.008057382889091969}, {'label': 'anger', 'score': 0.006897259503602982}, {'label': 'sadness', 'score': 0.004179845564067364}]"
Imagine Dragons|||Not Today|||8|||1,Imagine Dragons,Not Today,"We finally fall apart
And we break each other's hearts
If we wanna live young, love
We better start today",Imagine Dragons|||Not Today|||8,1,sadness,love,desire,"[{'label': 'sadness', 'score': 0.5255489349365234}, {'label': 'love', 'score': 0.3689020574092865}, {'label': 'neutral', 'score': 0.17096510529518127}, {'label': 'desire', 'score': 0.1031244769692421}, {'label': 'disappointment', 'score': 0.08595970273017883}, {'label': 'caring', 'score': 0.024913456290960312}]"
Imagine Dragons|||Not Today|||8|||2,Imagine Dragons,Not Today,"It's gotta get easier, oh, easier somehow
'Cause I'm falling, I'm falling
Oh, easier and easier somehow
Oh, I'm calling, I'm calling
And it isn't over unless it is over
I don't wanna wait for that
It's gotta get easier and easier somehow
But not today, not today",Imagine Dragons|||Not Today|||8,2,approval,desire,optimism,"[{'label': 'neutral', 'score': 0.5411526560783386}, {'label': 'approval', 'score': 0.23978149890899658}, {'label': 'desire', 'score': 0.0782373920083046}, {'label': 'optimism', 'score': 0.07050178200006485}, {'label': 'realization', 'score': 0.0441729836165905}, {'label': 'disapproval', 'score': 0.021699443459510803}]"
Imagine Dragons|||Not Today|||8|||3,Imagine Dragons,Not Today,"There she goes in front of me
Take my life, set me free again
We'll make a memory out of it
Holy road was at my back
Don't look on, take me back again
We'll make a memory out of it",Imagine Dragons|||Not Today|||8,3,annoyance,realization,approval,"[{'label': 'neutral', 'score': 0.9596850275993347}, {'label': 'annoyance', 'score': 0.01772894896566868}, {'label': 'realization', 'score': 0.008942416869103909}, {'label': 'approval', 'score': 0.008791803382337093}, {'label': 'anger', 'score': 0.005923255812376738}, {'label': 'disappointment', 'score': 0.0041585080325603485}]"
Imagine Dragons|||Not Today|||8|||4,Imagine Dragons,Not Today,"It's gotta get easier, oh, easier somehow
'Cause I'm falling, I'm falling
Oh, easier and easier somehow
Oh, I'm calling, I'm calling
And it isn't over unless it is over
I don't wanna wait for that
It's gotta get easier and easier",Imagine Dragons|||Not Today|||8,4,approval,optimism,desire,"[{'label': 'neutral', 'score': 0.5212695002555847}, {'label': 'approval', 'score': 0.31796345114707947}, {'label': 'optimism', 'score': 0.08577828109264374}, {'label': 'desire', 'score': 0.06026064604520798}, {'label': 'realization', 'score': 0.05621453374624252}, {'label': 'joy', 'score': 0.02498994953930378}]"
Imagine Dragons|||Not Today|||8|||5,Imagine Dragons,Not Today,"So come with me
Well, come with me, hey
So come with me
Well, come with me, hey
Not today, not today
Not today, not today",Imagine Dragons|||Not Today|||8,5,disapproval,annoyance,approval,"[{'label': 'neutral', 'score': 0.9036155939102173}, {'label': 'disapproval', 'score': 0.07877583801746368}, {'label': 'annoyance', 'score': 0.021015968173742294}, {'label': 'approval', 'score': 0.012303944677114487}, {'label': 'anger', 'score': 0.006428943481296301}, {'label': 'realization', 'score': 0.00533102685585618}]"
Imagine Dragons|||Not Today|||8|||6,Imagine Dragons,Not Today,"It's gotta get easier and easier somehow
'Cause I'm falling, I'm falling
And easier and easier somehow
Oh, I'm calling, I'm calling
And it isn't over unless it is over
I don't wanna wait for that
It's gotta get easier and easier somehow
It's gotta get easier and easier somehow
Not today, not today
Not today, not today
Not today
<\Lyric>```",Imagine Dragons|||Not Today|||8,6,approval,desire,optimism,"[{'label': 'neutral', 'score': 0.5873937606811523}, {'label': 'approval', 'score': 0.1753382384777069}, {'label': 'desire', 'score': 0.081723153591156}, {'label': 'optimism', 'score': 0.07789972424507141}, {'label': 'realization', 'score': 0.029215719550848007}, {'label': 'disapproval', 'score': 0.024729203432798386}]"
Imagine Dragons|||Next to Me|||9|||0,Imagine Dragons,Next to Me,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Next to Me <\Song title>
<Lyric> 
Something about the way that you walked into my living room
Casually and confident lookin' at the mess I am
But still you, still you want me
Stress lines and cigarettes, politics, and deficits
Late bills and overages, screamin' and hollerin'
But still you, still you want me",Imagine Dragons|||Next to Me|||9,0,approval,annoyance,desire,"[{'label': 'neutral', 'score': 0.9306422472000122}, {'label': 'approval', 'score': 0.015708981081843376}, {'label': 'annoyance', 'score': 0.015359390527009964}, {'label': 'desire', 'score': 0.009367640130221844}, {'label': 'realization', 'score': 0.0077997841872274876}, {'label': 'disappointment', 'score': 0.0058467332273721695}]"
Imagine Dragons|||Next to Me|||9|||1,Imagine Dragons,Next to Me,"Oh, I always let you down
You're shattered on the ground
But still, I find you there
Next to me
And oh, stupid things I do
I'm far from good, it's true
But still, I find you
Next to me (next to me)",Imagine Dragons|||Next to Me|||9,1,annoyance,disappointment,sadness,"[{'label': 'annoyance', 'score': 0.4495234787464142}, {'label': 'disappointment', 'score': 0.4142405092716217}, {'label': 'neutral', 'score': 0.1325722634792328}, {'label': 'sadness', 'score': 0.09689018130302429}, {'label': 'realization', 'score': 0.0864577442407608}, {'label': 'anger', 'score': 0.057617366313934326}]"
Imagine Dragons|||Next to Me|||9|||2,Imagine Dragons,Next to Me,"There's something about the way that you always see the pretty view
Overlook the blooded mess, always lookin' effortless
And still you, still you want me
I got no innocence, faith ain't no privilege
I am a deck of cards, vice or a game of hearts
And still you, still you want me",Imagine Dragons|||Next to Me|||9,2,approval,admiration,love,"[{'label': 'neutral', 'score': 0.8012855052947998}, {'label': 'approval', 'score': 0.10616060346364975}, {'label': 'admiration', 'score': 0.05617047846317291}, {'label': 'love', 'score': 0.020340286195278168}, {'label': 'realization', 'score': 0.011590979062020779}, {'label': 'desire', 'score': 0.010379645973443985}]"
Imagine Dragons|||Next to Me|||9|||3,Imagine Dragons,Next to Me,"Oh
So thank you for taking a chance on me
I know it isn't easy
But I hope to be worth it (Oh)
So thank you for taking a chance on me
I know it isn't easy
But I hope to be worth it (Oh)",Imagine Dragons|||Next to Me|||9,3,gratitude,optimism,desire,"[{'label': 'gratitude', 'score': 0.9615292549133301}, {'label': 'optimism', 'score': 0.6667948961257935}, {'label': 'desire', 'score': 0.05673113092780113}, {'label': 'caring', 'score': 0.031186286360025406}, {'label': 'approval', 'score': 0.027120955288410187}, {'label': 'admiration', 'score': 0.011703169904649258}]"
Imagine Dragons|||Next to Me|||9|||4,Imagine Dragons,Next to Me,"Oh, I always let you down (I always let you down)
You're shattered on the ground, (Shattered on the ground)
But still, I find you there (Yeah)
Next to me
And, oh, stupid things I do (Stupid things I do)
I'm far from good, it's true
But still, I find you
Next to me (Next to me)
<\Lyric>```",Imagine Dragons|||Next to Me|||9,4,annoyance,disappointment,sadness,"[{'label': 'annoyance', 'score': 0.4760304093360901}, {'label': 'disappointment', 'score': 0.3599015474319458}, {'label': 'neutral', 'score': 0.1362866312265396}, {'label': 'sadness', 'score': 0.10464932769536972}, {'label': 'anger', 'score': 0.08754429966211319}, {'label': 'realization', 'score': 0.0668918788433075}]"
Imagine Dragons|||It’s Time|||10|||0,Imagine Dragons,It’s Time,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> It’s Time <\Song title>
<Lyric> 
So this is what you meant
When you said that you were spent
And now it's time to build from the bottom of the pit
Right to the top
Don't hold back
Packing my bags and giving the academy a rain check",Imagine Dragons|||It’s Time|||10,0,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9436572194099426}, {'label': 'approval', 'score': 0.0323268324136734}, {'label': 'realization', 'score': 0.014062079600989819}, {'label': 'annoyance', 'score': 0.013424054719507694}, {'label': 'optimism', 'score': 0.003662949660792947}, {'label': 'disappointment', 'score': 0.0023594889789819717}]"
Imagine Dragons|||It’s Time|||10|||1,Imagine Dragons,It’s Time,"I don't ever wanna let you down
I don't ever wanna leave this town
'Cause after all
This city never sleeps at night",Imagine Dragons|||It’s Time|||10,1,disapproval,annoyance,caring,"[{'label': 'neutral', 'score': 0.23382890224456787}, {'label': 'disapproval', 'score': 0.13918332755565643}, {'label': 'annoyance', 'score': 0.10401029884815216}, {'label': 'caring', 'score': 0.06829780340194702}, {'label': 'anger', 'score': 0.06517532467842102}, {'label': 'desire', 'score': 0.0578339509665966}]"
Imagine Dragons|||It’s Time|||10|||2,Imagine Dragons,It’s Time,"It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now don't you understand?
That I'm never changing who I am",Imagine Dragons|||It’s Time|||10,2,approval,confusion,realization,"[{'label': 'approval', 'score': 0.45304176211357117}, {'label': 'neutral', 'score': 0.25346261262893677}, {'label': 'confusion', 'score': 0.17104271054267883}, {'label': 'realization', 'score': 0.13506010174751282}, {'label': 'curiosity', 'score': 0.10861232876777649}, {'label': 'optimism', 'score': 0.02173054777085781}]"
Imagine Dragons|||It’s Time|||10|||3,Imagine Dragons,It’s Time,"So this is where you fell
And I am left to sell
The path to heaven runs through miles of clouded hell
Right to the top
Don't look back
Turn in the rags and giving the commodities a rain check",Imagine Dragons|||It’s Time|||10,3,approval,annoyance,realization,"[{'label': 'neutral', 'score': 0.9580342173576355}, {'label': 'approval', 'score': 0.02060127630829811}, {'label': 'annoyance', 'score': 0.014254637062549591}, {'label': 'realization', 'score': 0.011820921674370766}, {'label': 'disapproval', 'score': 0.006154843606054783}, {'label': 'disappointment', 'score': 0.004591188859194517}]"
Imagine Dragons|||It’s Time|||10|||4,Imagine Dragons,It’s Time,"It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now don't you understand?
That I'm never changing who I am
It's time to begin, isn't it?
I get a little bit bigger, but then I'll admit
I'm just the same as I was
Now don't you understand?
That I'm never changing who I am",Imagine Dragons|||It’s Time|||10,4,approval,realization,confusion,"[{'label': 'approval', 'score': 0.4218444526195526}, {'label': 'realization', 'score': 0.23471827805042267}, {'label': 'neutral', 'score': 0.23351246118545532}, {'label': 'confusion', 'score': 0.15803033113479614}, {'label': 'curiosity', 'score': 0.09967632591724396}, {'label': 'optimism', 'score': 0.020085129886865616}]"
Imagine Dragons|||It’s Time|||10|||5,Imagine Dragons,It’s Time,"This road never looked so lonely
This house doesn't burn down slowly
To ashes, to ashes
<\Lyric>```",Imagine Dragons|||It’s Time|||10,5,disappointment,sadness,disapproval,"[{'label': 'neutral', 'score': 0.4131481647491455}, {'label': 'disappointment', 'score': 0.26126188039779663}, {'label': 'sadness', 'score': 0.26112881302833557}, {'label': 'disapproval', 'score': 0.057886768132448196}, {'label': 'realization', 'score': 0.04112483933568001}, {'label': 'annoyance', 'score': 0.03680947795510292}]"
Imagine Dragons|||Bones|||11|||0,Imagine Dragons,Bones,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Bones <\Song title>
<Lyric> 
Gimme, gimme, gimme some time to think
I'm in the bathroom, looking at me
Face in the mirror is all I need (Ooh-ooh)
Wait until the reaper takes my life
Never gonna get me out alive
I will live a thousand million lives (Ooh-ooh)",Imagine Dragons|||Bones|||11,0,excitement,surprise,joy,"[{'label': 'neutral', 'score': 0.611102819442749}, {'label': 'excitement', 'score': 0.20318074524402618}, {'label': 'surprise', 'score': 0.07869139313697815}, {'label': 'joy', 'score': 0.03850580379366875}, {'label': 'amusement', 'score': 0.020947061479091644}, {'label': 'realization', 'score': 0.01937713287770748}]"
Imagine Dragons|||Bones|||11|||1,Imagine Dragons,Bones,"My patience is waning, is this entertaining?
Our patience is waning, is this entertaining?",Imagine Dragons|||Bones|||11,1,curiosity,disappointment,confusion,"[{'label': 'curiosity', 'score': 0.29981863498687744}, {'label': 'disappointment', 'score': 0.18823082745075226}, {'label': 'confusion', 'score': 0.1063278391957283}, {'label': 'sadness', 'score': 0.09977853298187256}, {'label': 'annoyance', 'score': 0.08765821158885956}, {'label': 'amusement', 'score': 0.07059113681316376}]"
Imagine Dragons|||Bones|||11|||2,Imagine Dragons,Bones,"I-I-I got this feeling, yeah, you know
Where I'm losing all control
'Cause there's magic in my bones
I-I-I got this feeling in my soul
Go ahead and throw your stones
'Cause there's magic in my bones",Imagine Dragons|||Bones|||11,2,joy,excitement,realization,"[{'label': 'joy', 'score': 0.22417622804641724}, {'label': 'neutral', 'score': 0.1630418300628662}, {'label': 'excitement', 'score': 0.13625581562519073}, {'label': 'realization', 'score': 0.1337507963180542}, {'label': 'approval', 'score': 0.09624847769737244}, {'label': 'disappointment', 'score': 0.042727384716272354}]"
