id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
NF|||Lie|||4|||6,NF,Lie,"Tell me, how you 'bout to lie like that?
Tell me, how you 'bout to lie like—
Yeah, yeah, yeah
<\Lyric>```",NF|||Lie|||4,6,curiosity,confusion,annoyance,"[{'label': 'curiosity', 'score': 0.5379067659378052}, {'label': 'neutral', 'score': 0.43742117285728455}, {'label': 'confusion', 'score': 0.07005766034126282}, {'label': 'annoyance', 'score': 0.048639364540576935}, {'label': 'approval', 'score': 0.016882624477148056}, {'label': 'anger', 'score': 0.016724389046430588}]"
NF|||PAID MY DUES|||5|||0,NF,PAID MY DUES,"```
<Artist name> NF <\Artist>
<Song title> PAID MY DUES <\Song title>
<Lyric> 
Clicks, clicks, clicks, they'll do anything to get a few
Tick, tick, tick, that's the sound before my head explodes
Quit, quit, quit, look at you up on your pedestals
Quick, quick, quick, here the critics come, it's time to go
I read your article, it kinda hurt me
I don't know who hired you or what your friends say in your circle
But the fact that you released it tells me two things are for certain
They get paid for trashin' people, I get paid 'cause I stay workin' (Yeah)
Dropped The Search and they emerge up outta nowhere to the surface
Just to peek behind the curtain, throwin' salt at all my burdens
I'm aware I shouldn't give this my attention, life's a journey
I should just stay on my path and learn to laugh, you think they heard me?
Ears are burning, put 'em out, quiet, quiet, look around
Why don't they find someone way more interesting to write about?
Us, we're kinda boring, aren't we? All we do is whine and pout
It's confusing, so amusing how I argue with myself
Hello
I spit it with ease, so leave it to me
You doubt it, but you better believe
I'm on a rampage, hit 'em with the record release
Depend on the week, I'm prolly gonna have to achieve
Another goal, let me go when I'm over the beat
I go into beast mode, like I'm ready to feast
I'm fed up with these thieves, tryna get me to bleed
They wanna see me take an L, yep, see what I mean?
How many records I gotta give you to get with the program?
Taken for granted, I'm 'bout to give you the whole plan
Open your mind up and take a look at the blueprint
Debate if you gotta, but gotta hold it with both hands
To pick up the bars, you gotta be smart
You really gotta dig in your heart
If you wanna get to the root of an issue
Pursuin' the mental can be dark and be difficult
But the pay off at the end of it can help you to get through it, ayy",NF|||PAID MY DUES|||5,0,confusion,annoyance,disappointment,"[{'label': 'confusion', 'score': 0.35681039094924927}, {'label': 'annoyance', 'score': 0.35209858417510986}, {'label': 'disappointment', 'score': 0.21094755828380585}, {'label': 'neutral', 'score': 0.12657864391803741}, {'label': 'realization', 'score': 0.07428377121686935}, {'label': 'disapproval', 'score': 0.07282637804746628}]"
NF|||PAID MY DUES|||5|||1,NF,PAID MY DUES,"Paid my dues, made it through (Woo, woo, woo)
Spread the news, I'm on the loose (Woo, woo, woo)
Makin' moves, I need some room (Woo, woo, woo)
Thought we's cool, well, don't assume, don't assume, ayy
I'm the truth, oh, they want some proof? Here, don't be rude
Somethin' new, even when I lose, I make it look cool
Do the show, then we hit the room, wife is lookin', oh
What to do? I don't need the shades up to like the view (Yeah)",NF|||PAID MY DUES|||5,1,approval,annoyance,disapproval,"[{'label': 'neutral', 'score': 0.5891827344894409}, {'label': 'approval', 'score': 0.2205389142036438}, {'label': 'annoyance', 'score': 0.12411919981241226}, {'label': 'disapproval', 'score': 0.08403085917234421}, {'label': 'confusion', 'score': 0.03374823182821274}, {'label': 'curiosity', 'score': 0.026406828314065933}]"
NF|||PAID MY DUES|||5|||2,NF,PAID MY DUES,"It's time to get back in the swing of things
When my life crashes, I'm not the guy that'll flee the scene
I'll take ownership and own it and raise my hand if it's me
Just remember though, I'm only a man, I'm a human being
Don't they see? Shoot the breeze, I'd rather just stay discrete
People claim they're in your corner, but leave you in times of need
They don't listen, do they? (What?) They don't listen to anything
I'll accept advice if it's not presented ignorantly
Look, costs are high, they multiply
Then cause divides, I'm forced to fight
The poison I been sippin' on has quite the bite, it killed me twice
They rigged the lights so y'all can see
The parts of mine that aren't so bright
See, often I apologize, then authorize the awful times
To pop up (Nate!) like I'm right behind you
I'd advise you not to try to climb inside the mind like I do
Keep the rhyme book, expedite it, overnight it
Hold it tight and hope that time is on my side
'Cause if it's not, then I'll decide to override my own demise
I toe the line too close and I could improvise
I'd empathize, but recognize
The fact that I could jeopardize and wreck our lives
You better give me your attention, the undivided",NF|||PAID MY DUES|||5,2,approval,annoyance,caring,"[{'label': 'neutral', 'score': 0.5677468180656433}, {'label': 'approval', 'score': 0.0901106595993042}, {'label': 'annoyance', 'score': 0.07263098657131195}, {'label': 'caring', 'score': 0.057768091559410095}, {'label': 'optimism', 'score': 0.05562936142086983}, {'label': 'disapproval', 'score': 0.051952458918094635}]"
NF|||PAID MY DUES|||5|||3,NF,PAID MY DUES,"Paid my dues, made it through (Woo, woo, woo)
Spread the news, I'm on the loose (Woo, woo, woo)
Makin' moves, I need some room (Woo, woo, woo)
Thought we's cool, well, don't assume, don't assume, ayy
Paid my dues, made it through (Woo, woo, woo)
Spread the news, I'm on the loose (Woo, woo, woo)
Makin' moves, I need some room (Woo, woo, woo)
Thought we's cool, well, don't assume, don't assume, ayy
<\Lyric>```",NF|||PAID MY DUES|||5,3,approval,annoyance,disapproval,"[{'label': 'neutral', 'score': 0.836122989654541}, {'label': 'approval', 'score': 0.12391064316034317}, {'label': 'annoyance', 'score': 0.03858622908592224}, {'label': 'disapproval', 'score': 0.02920948900282383}, {'label': 'caring', 'score': 0.024192944169044495}, {'label': 'realization', 'score': 0.020082464441657066}]"
NF|||CLOUDS|||6|||0,NF,CLOUDS,"```
<Artist name> NF <\Artist>
<Song title> CLOUDS <\Song title>
<Lyric> 
(sduolc eht ni s'daeH)",NF|||CLOUDS|||6,0,approval,annoyance,disapproval,"[{'label': 'neutral', 'score': 0.9645475149154663}, {'label': 'approval', 'score': 0.011549480259418488}, {'label': 'annoyance', 'score': 0.006839785724878311}, {'label': 'disapproval', 'score': 0.005130688194185495}, {'label': 'realization', 'score': 0.0051162331365048885}, {'label': 'disappointment', 'score': 0.003598543582484126}]"
NF|||CLOUDS|||6|||1,NF,CLOUDS,"Calmly, feel myself evolving
Appalling, so much I'm not divulging
Been stalling, I think I hear applauding, they're calling
Mixtapes aren't my thing, but it's been awfully exhausting
Hanging on to songs this long is daunting (Yeah)
Which caused me to have to make a call I thought was ballsy
Resulting in what you see today, proceed indulging
As always, the one-trick pony's here, so quit your sulking",NF|||CLOUDS|||6,1,disappointment,annoyance,sadness,"[{'label': 'disappointment', 'score': 0.3960377871990204}, {'label': 'neutral', 'score': 0.1965782344341278}, {'label': 'annoyance', 'score': 0.1812312752008438}, {'label': 'sadness', 'score': 0.09940660744905472}, {'label': 'disapproval', 'score': 0.07279093563556671}, {'label': 'approval', 'score': 0.04054039716720581}]"
NF|||CLOUDS|||6|||2,NF,CLOUDS,"Born efficient, got ambition, sorta vicious—yup, that's me (Woo)
Not artistic, unrealistic, chauvinistic—not those things
Go the distance, so prolific, posts are cryptic, move swiftly
Unsubmissive, the king of mischief, the golden ticket, rare sight to see
I stay committed, embrace the rigid
I'm playful with it, yeah, basically
Too great to mimic, you hate, you're bitter
No favoritism, that's fine with me
Create the riddles, portrayed uncivil
Unsafe a little, oh, yes, indeed
It's plain and simple, I'm far from brittle
Unbreakable, you following?
I'm Bruce Willis in a train wreck
I'm like tradin' in your car for a new jet
I'm like havin' a boss getting upset
'Cause you asked him for less on your paycheck
I'm like doin' headstands with a broke neck
I'm like watchin' your kid take his first steps
I'm like sayin' Bill Gates couldn't pay rent
'Cause he's too broke,— where am I goin' with this?",NF|||CLOUDS|||6,2,approval,annoyance,disapproval,"[{'label': 'neutral', 'score': 0.38749897480010986}, {'label': 'approval', 'score': 0.32100751996040344}, {'label': 'annoyance', 'score': 0.17997953295707703}, {'label': 'disapproval', 'score': 0.05164860561490059}, {'label': 'anger', 'score': 0.04624738544225693}, {'label': 'curiosity', 'score': 0.04036330431699753}]"
NF|||CLOUDS|||6|||3,NF,CLOUDS,"Unbelievable, yes, yes, inconceivable
See myself as fairly reasonable
But at times I can be stubborn, so
If I have to, I will rock the boat
I don't tend to take the easy road
That's just not the way I like to roll
What you think's probably unfeasible
I've done already a hundredfold
A hundredfold, it's probable
That I might press the envelope
Ideas so astronomical
Sometimes I find 'em comical
Yeah, incomparable
Replay value phenomenal
Beat selection remarkable
Slowing me down, impossible",NF|||CLOUDS|||6,3,disapproval,annoyance,surprise,"[{'label': 'disapproval', 'score': 0.37610888481140137}, {'label': 'neutral', 'score': 0.3486681282520294}, {'label': 'annoyance', 'score': 0.06137044355273247}, {'label': 'surprise', 'score': 0.05634485185146332}, {'label': 'approval', 'score': 0.05359885096549988}, {'label': 'disappointment', 'score': 0.05308954045176506}]"
NF|||CLOUDS|||6|||4,NF,CLOUDS,"I don't rock no Rollies
I don't hang around no phonies (Nope)
I don't really got no trophies
I don't know why God chose me (I don't know)
Got somethin' in the cup, ain't codeine (Never)
Change my style, they told me
Now they come around like, ""Homie""
Man, y'all better back up slowly, back up slowly (Woo!)",NF|||CLOUDS|||6,4,confusion,disapproval,annoyance,"[{'label': 'confusion', 'score': 0.34742283821105957}, {'label': 'neutral', 'score': 0.3428967297077179}, {'label': 'disapproval', 'score': 0.2947838604450226}, {'label': 'annoyance', 'score': 0.08415397256612778}, {'label': 'disappointment', 'score': 0.07923557609319687}, {'label': 'realization', 'score': 0.028867658227682114}]"
NF|||CLOUDS|||6|||5,NF,CLOUDS,"Who are you kiddin'?
How could you doubt me? I've always delivered
Rippin' the teeth out of the back of my mouth's
The closest you get to my wisdom
See, my initial thought was to wait
But what can I say? I had to come visit
Check on you guys, you doin' alright?
Your year really sucked? Yeah, that's what I figured
They cover they heads up whenever I drop
Shake the whole industry, put 'em in shock
Come out the clouds like a meteor rock
Then land on the earth like, ""Ready or not?""
Ain't no one like me, the cream of the crop
Don't even front better, give me some props
I pick up your body and throw it a block
Okay, I admit it, that's over the top—not!",NF|||CLOUDS|||6,5,annoyance,disappointment,curiosity,"[{'label': 'neutral', 'score': 0.36450400948524475}, {'label': 'annoyance', 'score': 0.28395435214042664}, {'label': 'disappointment', 'score': 0.2106136828660965}, {'label': 'curiosity', 'score': 0.05864846333861351}, {'label': 'disapproval', 'score': 0.039931539446115494}, {'label': 'approval', 'score': 0.039415303617715836}]"
NF|||CLOUDS|||6|||6,NF,CLOUDS,"Deer in the headlights looks every time I step my foot
On the ground, I get mistook
For a lame with no weight to his name
Ground just shook
Let's not beat around the bush
Even my B-sides throw 'em off like, ""How's he do it?""
Some say I'm a great influence
I don't know about that, but I did do the best I could",NF|||CLOUDS|||6,6,approval,admiration,optimism,"[{'label': 'neutral', 'score': 0.5045042634010315}, {'label': 'approval', 'score': 0.2961196303367615}, {'label': 'admiration', 'score': 0.2291640341281891}, {'label': 'optimism', 'score': 0.039948128163814545}, {'label': 'realization', 'score': 0.03952560946345329}, {'label': 'disapproval', 'score': 0.023544492200016975}]"
NF|||CLOUDS|||6|||7,NF,CLOUDS,"""Hollywood, Hollywood
Hope Nate doesn't go Hollywood""
You think that, you don't know me good
You think that, you don't know me good
""Hollywood, Hollywood
Hope Nate doesn't go Hollywood""
You think that, you don't know me good
You think that, you don't know me",NF|||CLOUDS|||6,7,annoyance,disapproval,disappointment,"[{'label': 'neutral', 'score': 0.91232830286026}, {'label': 'annoyance', 'score': 0.059331558644771576}, {'label': 'disapproval', 'score': 0.04564683139324188}, {'label': 'disappointment', 'score': 0.014596556313335896}, {'label': 'anger', 'score': 0.008722839877009392}, {'label': 'realization', 'score': 0.007041275966912508}]"
NF|||CLOUDS|||6|||8,NF,CLOUDS,"I–I–I, I always advance
Say how I feel, you know where I stand (Woo)
Raisin' the bar, I gotta expand
Top of the charts, I'm settin' up camp
Pound in my stakes, I put up my tent
Shoot for the stars, they fall in my hand (Woo)
Stick to my guns, I don't even flinch
Can push all you want, ain't movin' an inch (Oh)
I rarely miss, you know I'm relentless
Ain't got a choice, no way to prevent it (Woo)
Just who I am, and I don't regret it
See what I want and then I go get it
Followed my gut, I'm happy I did it
Beat all the odds, I ain't got no limits (Ayy)
Cannot be stopped, you payin' attention?
I ain't gotta say it, they know where my head is
They know where my head is (Head is)
<\Lyric>```",NF|||CLOUDS|||6,8,joy,approval,excitement,"[{'label': 'neutral', 'score': 0.3924950957298279}, {'label': 'joy', 'score': 0.38339340686798096}, {'label': 'approval', 'score': 0.2539193332195282}, {'label': 'excitement', 'score': 0.025012074038386345}, {'label': 'relief', 'score': 0.018915098160505295}, {'label': 'admiration', 'score': 0.013584936037659645}]"
