id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
OneRepublic|||Start Again|||5|||5,OneRepublic,Start Again,"And yes I know it's hard to take it backwards from my mind
I need to get it right, need to see some light come in
Can't I just turn back the clock?
Forgive my sins
I just wanna roll my sleeves up
And start again
<\Lyric>```",OneRepublic|||Start Again|||5,5,remorse,desire,curiosity,"[{'label': 'remorse', 'score': 0.2597433626651764}, {'label': 'desire', 'score': 0.21377775073051453}, {'label': 'neutral', 'score': 0.19174841046333313}, {'label': 'curiosity', 'score': 0.08024429529905319}, {'label': 'sadness', 'score': 0.07672280073165894}, {'label': 'approval', 'score': 0.03610515594482422}]"
OneRepublic|||If I Lose Myself|||6|||0,OneRepublic,If I Lose Myself,"```
<Artist name> OneRepublic <\Artist>
<Song title> If I Lose Myself <\Song title>
<Lyric> 
I stared up at the sun
Thought of all of the people, places and things I've loved
I stared up just to see
With all of the faces, you were the one next to me",OneRepublic|||If I Lose Myself|||6,0,love,realization,excitement,"[{'label': 'love', 'score': 0.7581391930580139}, {'label': 'neutral', 'score': 0.14094111323356628}, {'label': 'realization', 'score': 0.04123399034142494}, {'label': 'excitement', 'score': 0.03820183128118515}, {'label': 'surprise', 'score': 0.036322854459285736}, {'label': 'admiration', 'score': 0.032858505845069885}]"
OneRepublic|||If I Lose Myself|||6|||1,OneRepublic,If I Lose Myself,"You can feel the light start to tremble
Washing what you know out to sea, yeah
You can see your life out of the window tonight",OneRepublic|||If I Lose Myself|||6,1,approval,realization,optimism,"[{'label': 'neutral', 'score': 0.9568181037902832}, {'label': 'approval', 'score': 0.022016236558556557}, {'label': 'realization', 'score': 0.007238234393298626}, {'label': 'optimism', 'score': 0.00489170104265213}, {'label': 'annoyance', 'score': 0.004637589678168297}, {'label': 'excitement', 'score': 0.0035991850309073925}]"
OneRepublic|||If I Lose Myself|||6|||2,OneRepublic,If I Lose Myself,"If I lose myself tonight
It'll be by your side
I lose myself tonight
Whoa, yeah, yeah
If I lose myself tonight
It'll be you and I
Lose myself tonight",OneRepublic|||If I Lose Myself|||6,2,realization,sadness,disappointment,"[{'label': 'neutral', 'score': 0.7330760955810547}, {'label': 'realization', 'score': 0.14280079305171967}, {'label': 'sadness', 'score': 0.06729794293642044}, {'label': 'disappointment', 'score': 0.03897707164287567}, {'label': 'approval', 'score': 0.019560502842068672}, {'label': 'surprise', 'score': 0.018249167129397392}]"
OneRepublic|||If I Lose Myself|||6|||3,OneRepublic,If I Lose Myself,"I woke up with the sun
Thought of all of the people, places and things I've loved
I woke up just to see
With all of the faces, you were the one next to me",OneRepublic|||If I Lose Myself|||6,3,love,joy,excitement,"[{'label': 'love', 'score': 0.8185926675796509}, {'label': 'joy', 'score': 0.10318393260240555}, {'label': 'excitement', 'score': 0.07826531678438187}, {'label': 'neutral', 'score': 0.061006736010313034}, {'label': 'realization', 'score': 0.03541772440075874}, {'label': 'surprise', 'score': 0.030307641252875328}]"
OneRepublic|||If I Lose Myself|||6|||4,OneRepublic,If I Lose Myself,"If I lose myself tonight
It'll be by your side
I lose myself tonight
Whoa, yeah, yeah
If I lose myself tonight
It'll be you and I
Lose myself tonight, ooh",OneRepublic|||If I Lose Myself|||6,4,realization,surprise,sadness,"[{'label': 'neutral', 'score': 0.7089491486549377}, {'label': 'realization', 'score': 0.13903874158859253}, {'label': 'surprise', 'score': 0.033966612070798874}, {'label': 'sadness', 'score': 0.031230945140123367}, {'label': 'joy', 'score': 0.029234103858470917}, {'label': 'excitement', 'score': 0.029177524149417877}]"
OneRepublic|||If I Lose Myself|||6|||5,OneRepublic,If I Lose Myself,"Ooh
Ah-ooh",OneRepublic|||If I Lose Myself|||6,5,excitement,surprise,realization,"[{'label': 'neutral', 'score': 0.5576739311218262}, {'label': 'excitement', 'score': 0.1041223481297493}, {'label': 'surprise', 'score': 0.05371415242552757}, {'label': 'realization', 'score': 0.045703206211328506}, {'label': 'joy', 'score': 0.03726903349161148}, {'label': 'amusement', 'score': 0.03194490075111389}]"
OneRepublic|||If I Lose Myself|||6|||6,OneRepublic,If I Lose Myself,"Take us down and we keep trying
Forty thousand feet, keep flying
Take us down and we keep trying
Forty thousand feet, keep flying
Take us down and we keep trying
Forty thousand feet, keep flying
Take us down and we keep trying
Forty thousand feet, keep flying",OneRepublic|||If I Lose Myself|||6,6,approval,annoyance,realization,"[{'label': 'neutral', 'score': 0.9663543701171875}, {'label': 'approval', 'score': 0.01196181308478117}, {'label': 'annoyance', 'score': 0.01138000376522541}, {'label': 'realization', 'score': 0.004656701348721981}, {'label': 'anger', 'score': 0.004127985332161188}, {'label': 'amusement', 'score': 0.002899052808061242}]"
OneRepublic|||If I Lose Myself|||6|||7,OneRepublic,If I Lose Myself,"Ooh, myself
I lose myself tonight
Ooh-hoo-ooh
Hoo-hoo-ooh
<\Lyric>```",OneRepublic|||If I Lose Myself|||6,7,excitement,joy,amusement,"[{'label': 'excitement', 'score': 0.3757999539375305}, {'label': 'neutral', 'score': 0.2052895724773407}, {'label': 'joy', 'score': 0.18319794535636902}, {'label': 'amusement', 'score': 0.07353825122117996}, {'label': 'surprise', 'score': 0.05187462270259857}, {'label': 'realization', 'score': 0.029576566070318222}]"
OneRepublic|||Let’s Hurt Tonight|||7|||0,OneRepublic,Let’s Hurt Tonight,"```
<Artist name> OneRepublic <\Artist>
<Song title> Let’s Hurt Tonight <\Song title>
<Lyric> 
When, when we came home
Worn to the bones
I told myself, ""This could get rough""
And when, when I was off
Which happened a lot
You came to me and said, ""That's enough""",OneRepublic|||Let’s Hurt Tonight|||7,0,realization,approval,optimism,"[{'label': 'neutral', 'score': 0.8488138914108276}, {'label': 'realization', 'score': 0.10226032882928848}, {'label': 'approval', 'score': 0.0386023111641407}, {'label': 'optimism', 'score': 0.022629184648394585}, {'label': 'confusion', 'score': 0.01582121104001999}, {'label': 'disappointment', 'score': 0.006743510719388723}]"
OneRepublic|||Let’s Hurt Tonight|||7|||1,OneRepublic,Let’s Hurt Tonight,"But, oh, I know that this love is pain
But we can't, cut it from out these veins, no",OneRepublic|||Let’s Hurt Tonight|||7,1,sadness,love,disapproval,"[{'label': 'sadness', 'score': 0.5977150797843933}, {'label': 'love', 'score': 0.18178971111774445}, {'label': 'disapproval', 'score': 0.13195422291755676}, {'label': 'disappointment', 'score': 0.10231878608465195}, {'label': 'neutral', 'score': 0.09372084587812424}, {'label': 'caring', 'score': 0.04507916420698166}]"
OneRepublic|||Let’s Hurt Tonight|||7|||2,OneRepublic,Let’s Hurt Tonight,"So I'll get the lights and you lock the doors
We ain't leaving this room 'til we both feel more
Don't walk away, don't roll your eyes
They say love is pain, well darling, let's hurt tonight
Ah-ooh-ooh, ah-ooh-ooh",OneRepublic|||Let’s Hurt Tonight|||7,2,sadness,annoyance,disappointment,"[{'label': 'neutral', 'score': 0.7341684103012085}, {'label': 'sadness', 'score': 0.11232183873653412}, {'label': 'annoyance', 'score': 0.046630311757326126}, {'label': 'disappointment', 'score': 0.033862438052892685}, {'label': 'approval', 'score': 0.023862887173891068}, {'label': 'caring', 'score': 0.023014025762677193}]"
OneRepublic|||Let’s Hurt Tonight|||7|||3,OneRepublic,Let’s Hurt Tonight,"When, when you came home
Worn to the bones
I told myself, ""This could get rough""",OneRepublic|||Let’s Hurt Tonight|||7,3,optimism,realization,approval,"[{'label': 'neutral', 'score': 0.7601634860038757}, {'label': 'optimism', 'score': 0.08644554018974304}, {'label': 'realization', 'score': 0.05351439118385315}, {'label': 'approval', 'score': 0.042464230209589005}, {'label': 'fear', 'score': 0.01648491993546486}, {'label': 'disappointment', 'score': 0.015728995203971863}]"
OneRepublic|||Let’s Hurt Tonight|||7|||4,OneRepublic,Let’s Hurt Tonight,"But, oh, I know you feel insane
Tell me something that I can explain, oh",OneRepublic|||Let’s Hurt Tonight|||7,4,curiosity,annoyance,desire,"[{'label': 'neutral', 'score': 0.44560492038726807}, {'label': 'curiosity', 'score': 0.2703411281108856}, {'label': 'annoyance', 'score': 0.050246939063072205}, {'label': 'desire', 'score': 0.020441574975848198}, {'label': 'approval', 'score': 0.01848823018372059}, {'label': 'confusion', 'score': 0.016713988035917282}]"
OneRepublic|||Let’s Hurt Tonight|||7|||5,OneRepublic,Let’s Hurt Tonight,"I'll get the lights and you lock the doors
Tell me all of the things that you couldn't before
Don't walk away, don't roll your eyes
They say love is pain, well darling, let's hurt tonight
If this love is pain, then darling, let's hurt, oh, tonight
Ah-ooh-ooh, ooh-ooh",OneRepublic|||Let’s Hurt Tonight|||7,5,sadness,love,disappointment,"[{'label': 'neutral', 'score': 0.5417314767837524}, {'label': 'sadness', 'score': 0.237324059009552}, {'label': 'love', 'score': 0.09474774450063705}, {'label': 'disappointment', 'score': 0.053452011197805405}, {'label': 'annoyance', 'score': 0.0377940908074379}, {'label': 'caring', 'score': 0.03569481149315834}]"
OneRepublic|||Let’s Hurt Tonight|||7|||6,OneRepublic,Let’s Hurt Tonight,"So you get the lights and I'll lock the doors
Let's say all of the things that we couldn't before
Won't walk away, won't roll my eyes
They say love is pain, well darling, let's hurt tonight
If this love is pain, then honey, let's love tonight
<\Lyric>```",OneRepublic|||Let’s Hurt Tonight|||7,6,love,sadness,approval,"[{'label': 'love', 'score': 0.4843078851699829}, {'label': 'neutral', 'score': 0.3932644724845886}, {'label': 'sadness', 'score': 0.07994269579648972}, {'label': 'approval', 'score': 0.048464566469192505}, {'label': 'disappointment', 'score': 0.0378883071243763}, {'label': 'caring', 'score': 0.029051225632429123}]"
OneRepublic|||I Ain’t Worried|||8|||0,OneRepublic,I Ain’t Worried,"```
<Artist name> OneRepublic <\Artist>
<Song title> I Ain’t Worried <\Song title>
<Lyric> 
I don't know what you've been told
But time is running out, no need to take it slow
I'm stepping to you toe-to-toe
I should be scared, honey, maybe so",OneRepublic|||I Ain’t Worried|||8,0,fear,nervousness,confusion,"[{'label': 'fear', 'score': 0.8664532899856567}, {'label': 'nervousness', 'score': 0.09310657531023026}, {'label': 'neutral', 'score': 0.08181190490722656}, {'label': 'confusion', 'score': 0.047125279903411865}, {'label': 'approval', 'score': 0.03266287222504616}, {'label': 'realization', 'score': 0.03264886140823364}]"
OneRepublic|||I Ain’t Worried|||8|||1,OneRepublic,I Ain’t Worried,"But I ain't worried 'bout it right now (Right now)
Keeping dreams alive, 1999, heroes
I ain't worried 'bout it right now (Right now)
Swimmin' in the floods, dancing on the clouds below",OneRepublic|||I Ain’t Worried|||8,1,caring,approval,nervousness,"[{'label': 'neutral', 'score': 0.4519146680831909}, {'label': 'caring', 'score': 0.16531945765018463}, {'label': 'approval', 'score': 0.06979884952306747}, {'label': 'nervousness', 'score': 0.026341749355196953}, {'label': 'fear', 'score': 0.025455603376030922}, {'label': 'realization', 'score': 0.0203112680464983}]"
OneRepublic|||I Ain’t Worried|||8|||2,OneRepublic,I Ain’t Worried,"I ain't worried 'bout it
I ain't worried 'bout it (Hey)",OneRepublic|||I Ain’t Worried|||8,2,caring,nervousness,approval,"[{'label': 'caring', 'score': 0.31289663910865784}, {'label': 'neutral', 'score': 0.19367621839046478}, {'label': 'nervousness', 'score': 0.08049289137125015}, {'label': 'approval', 'score': 0.06533090770244598}, {'label': 'disapproval', 'score': 0.04680195078253746}, {'label': 'fear', 'score': 0.04575685039162636}]"
OneRepublic|||I Ain’t Worried|||8|||3,OneRepublic,I Ain’t Worried,"I don't know what you've been told
But time is running out so spend it like it's gold
I'm living like I'm nine-zeros
Got no regrets even when I am broke (Yeah)
I'm at my best when I got something I'm wanting to steal
Way too busy for them problems and problems to feel (Yeah, yeah)
No stressing, just obsessing with sealing the deal
I'll take it in and let it go",OneRepublic|||I Ain’t Worried|||8,3,approval,realization,optimism,"[{'label': 'approval', 'score': 0.41679617762565613}, {'label': 'neutral', 'score': 0.3758217692375183}, {'label': 'realization', 'score': 0.07008795440196991}, {'label': 'optimism', 'score': 0.06309125572443008}, {'label': 'caring', 'score': 0.035250820219516754}, {'label': 'confusion', 'score': 0.0323980376124382}]"
OneRepublic|||I Ain’t Worried|||8|||4,OneRepublic,I Ain’t Worried,"Ooh, I ain't worried
Ooh, oh, no, no",OneRepublic|||I Ain’t Worried|||8,4,disapproval,realization,disappointment,"[{'label': 'neutral', 'score': 0.17040236294269562}, {'label': 'disapproval', 'score': 0.16093458235263824}, {'label': 'realization', 'score': 0.11694160848855972}, {'label': 'disappointment', 'score': 0.047084711492061615}, {'label': 'sadness', 'score': 0.043416280299425125}, {'label': 'nervousness', 'score': 0.04100373759865761}]"
OneRepublic|||I Ain’t Worried|||8|||5,OneRepublic,I Ain’t Worried,"I ain't worried 'bout it right now (Right now)
Keeping dreams alive, 1999, heroes
I ain't worried 'bout it right now (Right now)
Swimmin' in the floods, dancing on the clouds below",OneRepublic|||I Ain’t Worried|||8,5,caring,approval,nervousness,"[{'label': 'neutral', 'score': 0.4286092519760132}, {'label': 'caring', 'score': 0.17695018649101257}, {'label': 'approval', 'score': 0.06779573857784271}, {'label': 'nervousness', 'score': 0.031287290155887604}, {'label': 'fear', 'score': 0.0290011465549469}, {'label': 'joy', 'score': 0.022252287715673447}]"
OneRepublic|||I Ain’t Worried|||8|||6,OneRepublic,I Ain’t Worried,"I ain't worried 'bout it (Ooh, hey)
I ain't worried 'bout it (Ooh, hey)",OneRepublic|||I Ain’t Worried|||8,6,caring,nervousness,fear,"[{'label': 'caring', 'score': 0.30513763427734375}, {'label': 'neutral', 'score': 0.21009059250354767}, {'label': 'nervousness', 'score': 0.09096527099609375}, {'label': 'fear', 'score': 0.05846627801656723}, {'label': 'approval', 'score': 0.057470131665468216}, {'label': 'realization', 'score': 0.024580862373113632}]"
OneRepublic|||I Ain’t Worried|||8|||7,OneRepublic,I Ain’t Worried,"I ain't worried 'bout it
<\Lyric>```",OneRepublic|||I Ain’t Worried|||8,7,caring,nervousness,approval,"[{'label': 'caring', 'score': 0.3782324194908142}, {'label': 'neutral', 'score': 0.18509487807750702}, {'label': 'nervousness', 'score': 0.07081352174282074}, {'label': 'approval', 'score': 0.05743664875626564}, {'label': 'disapproval', 'score': 0.048380296677351}, {'label': 'fear', 'score': 0.04059894382953644}]"
OneRepublic|||Rescue Me|||9|||0,OneRepublic,Rescue Me,"```
<Artist name> OneRepublic <\Artist>
<Song title> Rescue Me <\Song title>
<Lyric> 
Would you rescue me? Would you get my back?
Would you take my call when I start to crack?
Would you rescue me? Ah, would you rescue me?
Would you rescue me when I'm by myself?
When I need your love? If I need your help?
Would you rescue me? Ah, would you rescue me?",OneRepublic|||Rescue Me|||9,0,curiosity,confusion,caring,"[{'label': 'curiosity', 'score': 0.6121965050697327}, {'label': 'neutral', 'score': 0.3035544753074646}, {'label': 'confusion', 'score': 0.11364563554525375}, {'label': 'caring', 'score': 0.030688393861055374}, {'label': 'optimism', 'score': 0.020952725782990456}, {'label': 'desire', 'score': 0.015530862845480442}]"
