id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Lupe Fiasco|||The Show Goes On|||4|||4,Lupe Fiasco,The Show Goes On,"So no matter what you been through, no matter what you into
No matter what you see when you look outside your window
Brown grass or green grass, picket fence or barbed wire
Never ever put them down, you just lift your arms higher
Raise 'em 'til your arms tired, let 'em know you here
That you strugglin', survivin', that you gon' persevere
Yeah, ain't nobody leavin', nobody goin' home
Even if they turn the lights out, the show is goin' on, alright
<\Lyric>```",Lupe Fiasco|||The Show Goes On|||4,4,approval,optimism,caring,"[{'label': 'neutral', 'score': 0.8328267931938171}, {'label': 'approval', 'score': 0.15180964767932892}, {'label': 'optimism', 'score': 0.04493366926908493}, {'label': 'caring', 'score': 0.025766855105757713}, {'label': 'realization', 'score': 0.010148618370294571}, {'label': 'annoyance', 'score': 0.005914059467613697}]"
Lupe Fiasco|||SLR 2|||5|||0,Lupe Fiasco,SLR 2,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> SLR 2 <\Song title>
<Lyric> 
For real though, like for real though
Like for real
You know what I'm sayin', I don't even
It's like, niggas must forget who the fuck
Did what the fuck
When the fuck
When niggas was still, not the fuck
Or whatever
Fine then, I say",Lupe Fiasco|||SLR 2|||5,0,anger,annoyance,disapproval,"[{'label': 'anger', 'score': 0.46311119198799133}, {'label': 'neutral', 'score': 0.35748541355133057}, {'label': 'annoyance', 'score': 0.3173626959323883}, {'label': 'disapproval', 'score': 0.012790187261998653}, {'label': 'disgust', 'score': 0.012495912611484528}, {'label': 'approval', 'score': 0.007725484203547239}]"
Lupe Fiasco|||SLR 2|||5|||1,Lupe Fiasco,SLR 2,"Dear Lord, have mercy on my banana clips
Give 'em half, call it that banana splits
But my halves is really like a banana 6
Do these bananas have any idea who they on the planet with?
Apes, yeah you bananas to the grapes
That mean your bitch got a banana in her face
And wine on her chin, get these heathens off of my trunk
And all of these swine up off my rims
Tryin' to take the shine up off of my Benz
SLR, nigga please
Niggas 'bout to go to work so these bitches gon' have to leave
Gon' roll around with that B-Y, nigga just roll up my sleeve
Got body plans, so I karate stance so I could open up my chi
Lu the boy, too Bruce Leroy to destroy
Doo doo beat like two T-boys with one freak one me
But I can DP like it's three more
Three rewards for me or me or me or me or me or me
Team me is like meat eating animals meeting a meteor
Dinosaurs, I'm fine with all kinds of wars
Knives and swords, lions, tigers bitin' boars
Lightening striking Viking hordes
Fighting heightened, violence soars",Lupe Fiasco|||SLR 2|||5,1,curiosity,annoyance,caring,"[{'label': 'neutral', 'score': 0.9078084826469421}, {'label': 'curiosity', 'score': 0.023839328438043594}, {'label': 'annoyance', 'score': 0.01660488359630108}, {'label': 'caring', 'score': 0.015436641871929169}, {'label': 'approval', 'score': 0.010926789604127407}, {'label': 'confusion', 'score': 0.008241076953709126}]"
Lupe Fiasco|||SLR 2|||5|||2,Lupe Fiasco,SLR 2,"That was Adolf, reacting to my new shit
Translation: how come he can't be as evil as Lu get?
Well that's cause you ain't Lu, bitch
Took two sips of the holy grail
Then I backed up and I turned around
And I bent over and pittoo'd shit
I love Jay, that's my nigga
I feel sicker than a cruise ship
I ain't competition, I don't move shit
The only opposition is this new shit
These new niggas rappin' like they 2
They be actin' like they you, man that's-- wheeeeeew shit
What happened to the game?
Niggas think they Jappin' cause they rappin' like they Wayne
Rappin' like they Chainz
I ain't matchin' them in platinum
But I'm rappin' like I'm flames
Like smackin' them in the back of him and my antonyms is on 'cain
And my heroin is on metaphors and my metaphors is on brains
My left foot is in LA but my right foot is in Spain
Now we all heard what he said, but what he said means we dead
And that shit is insane
He's so crazy, look at the little baby
Nigga you ain't Nas, nigga you ain't Jay-Z
You will respect me, you will reject me
But I've done so much, no matter how far you go, you will reflect me
SLR, nigga please
These niggas 'bout to go to work so these bitches gon' have to leave
And when the bitch gone, knee shots disabled
DVD of Dick Jones in your TV and a grenade all on your table.
And my punch bowl's like an ocean
And I lay it on by the ladle
But it's so strong, when I pull it out, I'm only hangin' on to a handle
Satan on my ankles while I'm hangin' on to an angel
Ain't hatin' on that you hatin' wrong, cause you can't hang on to my angles
It's hard being a Lupe fan, go to Harvard to be a Lupe stan
I ain't sayin' that I'm harder, it's just harder when it's in Lupe's hands
Welcome nigga, Lupe Land, SLR
Here we go, FL bars
Hold up, go back to the hard part
Would say pause, but I was talkin' 'bout my own balls
Nigga
<\Lyric>```",Lupe Fiasco|||SLR 2|||5,2,annoyance,anger,disappointment,"[{'label': 'annoyance', 'score': 0.3189750611782074}, {'label': 'neutral', 'score': 0.2581273019313812}, {'label': 'anger', 'score': 0.15504620969295502}, {'label': 'disappointment', 'score': 0.10623852163553238}, {'label': 'disapproval', 'score': 0.04600345343351364}, {'label': 'sadness', 'score': 0.03143319487571716}]"
Lupe Fiasco|||Superstar|||6|||0,Lupe Fiasco,Superstar,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Superstar <\Song title>
<Lyric> 
If you are what you say you are (Yeah, yeah)
A superstar (Gon' say now)
Then have no fear, the camera's here (Uh)
And the microphones
And they wanna know, oh, oh, oh (The return)
If you are what you say you are
A superstar (Uh-huh)
Then have no fear, the crowd is here (Yeah)
And the lights are on (Ha)
And they want a show, oh, oh, oh, yeah (Free Chilly)",Lupe Fiasco|||Superstar|||6,0,approval,fear,caring,"[{'label': 'neutral', 'score': 0.8592308163642883}, {'label': 'approval', 'score': 0.03642702475190163}, {'label': 'fear', 'score': 0.019727855920791626}, {'label': 'caring', 'score': 0.011950632557272911}, {'label': 'excitement', 'score': 0.009300746023654938}, {'label': 'annoyance', 'score': 0.008679541759192944}]"
Lupe Fiasco|||Superstar|||6|||1,Lupe Fiasco,Superstar,"Yeah, uh, a fresh cool young Lu'
Tryna cash his microphone check, two-one-two
Wanna believe my own hype, but it's too untrue
The world brought me to my knees; ""What have you brung? You?
Did you improve on a design? Did you do something new?
Well, your name ain't on the guest list, who brung you?
You—the more famous person—you come through
And the sexy lady next to you, come too!""
And then it hit me, standing outside of Heaven
Waiting for God to come and get me: I'm too uncouth
Unschooled to the rules and too gumshoe
Too much of a newcomer and too uncool
Like Shadow and Lavelle, I battle with it well
Though I need a holiday like lady who sung blue
""Go back, whatever you did, you undo.""
Heavy as Heaven, the Devil on me, two tons too
Ha, ha, ha, ha-ha-ha",Lupe Fiasco|||Superstar|||6,1,amusement,annoyance,disappointment,"[{'label': 'amusement', 'score': 0.4095412492752075}, {'label': 'annoyance', 'score': 0.21648123860359192}, {'label': 'disappointment', 'score': 0.15788878500461578}, {'label': 'neutral', 'score': 0.15609535574913025}, {'label': 'disapproval', 'score': 0.07177568972110748}, {'label': 'curiosity', 'score': 0.017696600407361984}]"
Lupe Fiasco|||Superstar|||6|||2,Lupe Fiasco,Superstar,"If you are what you say you are
A superstar
Then have no fear, the camera's here
And the microphones
And they wanna know, oh, oh, oh, yeah",Lupe Fiasco|||Superstar|||6,2,approval,caring,fear,"[{'label': 'neutral', 'score': 0.8650625944137573}, {'label': 'approval', 'score': 0.05442538857460022}, {'label': 'caring', 'score': 0.02684589847922325}, {'label': 'fear', 'score': 0.01049885619431734}, {'label': 'optimism', 'score': 0.010294775478541851}, {'label': 'annoyance', 'score': 0.009151824750006199}]"
Lupe Fiasco|||Superstar|||6|||3,Lupe Fiasco,Superstar,"And you better wear your shades
The spotlights here can burn holes through the stage
Down through the basement, past the Indian graves
Where the dinosaurs laid and (Pew!)
Out through China, nearly misses airliners
Magnified times five, this was pointed at the rhymer
Ricochets off the moon and sets the forest ablaze (Woo!)
Now, that's important to say
'Cause even with all that, most of us don't want it to fade
We want it to braid
Meaning we want it to grow, meaning we want it to stay
Like the governor called, and he told him to wait
Unstrap him from the chair, put him back in his cage
The audience ain't fazed
And they ain't gon' clap, and they ain't gon' praise (Uh)
They want everything back (Back) that they've paid
'Cause they've been waiting since ten to see the lights get dim
Ha, ha, ha, ha-ha-ha",Lupe Fiasco|||Superstar|||6,3,amusement,joy,approval,"[{'label': 'neutral', 'score': 0.5425608158111572}, {'label': 'amusement', 'score': 0.4926826059818268}, {'label': 'joy', 'score': 0.042088184505701065}, {'label': 'approval', 'score': 0.02690568007528782}, {'label': 'annoyance', 'score': 0.018946122378110886}, {'label': 'realization', 'score': 0.01036989875137806}]"
Lupe Fiasco|||Superstar|||6|||4,Lupe Fiasco,Superstar,"If you are what you say you are
A superstar
Then have no fear, the crowd is here
And the lights are on
And they want a show, oh, oh, oh, yeah",Lupe Fiasco|||Superstar|||6,4,approval,caring,excitement,"[{'label': 'neutral', 'score': 0.8435065150260925}, {'label': 'approval', 'score': 0.05490108206868172}, {'label': 'caring', 'score': 0.017967985942959785}, {'label': 'excitement', 'score': 0.015896564349532127}, {'label': 'fear', 'score': 0.010053289122879505}, {'label': 'optimism', 'score': 0.009296980686485767}]"
Lupe Fiasco|||Superstar|||6|||5,Lupe Fiasco,Superstar,"So, chauffeur, chauffeur, come and take me away
'Cause I've been standing in this line for, like, five whole days
Me and security ain't getting along, and when I got to the front
They told me all of the tickets were gone
So just take me home where the mood is mellow
And the roses are thrown, M&M's are yellow
And the light bulbs around my mirror don't flicker
Everybody gets a nice autograph picture
One for you and one for your sister
Who had to work tonight but is an avid listener
Every song's her favorite song; and mics don't feedback
All the reviewers say, ""You need to go and see that!""
And everybody claps, 'cause everybody is pleased
And then, they all take the stage and start performing for me
Like, ""Ha, ha, ha-ha-ha""
""Ha, ha, ha-ha-ha, ha""",Lupe Fiasco|||Superstar|||6,5,amusement,joy,approval,"[{'label': 'neutral', 'score': 0.6669051051139832}, {'label': 'amusement', 'score': 0.21967066824436188}, {'label': 'joy', 'score': 0.12180563807487488}, {'label': 'approval', 'score': 0.023545432835817337}, {'label': 'annoyance', 'score': 0.018483132123947144}, {'label': 'excitement', 'score': 0.011481567285954952}]"
Lupe Fiasco|||Superstar|||6|||6,Lupe Fiasco,Superstar,"If you are what you say you are
A superstar (Star)
Then have no fear, the camera's here
And the microphones
And they wanna know, oh, oh, oh (Yeah)",Lupe Fiasco|||Superstar|||6,6,approval,caring,fear,"[{'label': 'neutral', 'score': 0.8314617872238159}, {'label': 'approval', 'score': 0.05250316113233566}, {'label': 'caring', 'score': 0.04025673493742943}, {'label': 'fear', 'score': 0.017864108085632324}, {'label': 'optimism', 'score': 0.011499186046421528}, {'label': 'admiration', 'score': 0.00841536931693554}]"
Lupe Fiasco|||Superstar|||6|||7,Lupe Fiasco,Superstar,"If you are
What you say you are
Then have no fear
<\Lyric>```",Lupe Fiasco|||Superstar|||6,7,caring,approval,optimism,"[{'label': 'neutral', 'score': 0.4814942479133606}, {'label': 'caring', 'score': 0.25196027755737305}, {'label': 'approval', 'score': 0.11461372673511505}, {'label': 'optimism', 'score': 0.027568377554416656}, {'label': 'fear', 'score': 0.01663319580256939}, {'label': 'annoyance', 'score': 0.010151572525501251}]"
Lupe Fiasco|||Lamborghini Angels|||7|||0,Lupe Fiasco,Lamborghini Angels,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Lamborghini Angels <\Song title>
<Lyric> 
It's a mad world out here, I tell you
The world's gone stark, raving mad
Everyone in the world is mad
It's a mad crazy world",Lupe Fiasco|||Lamborghini Angels|||7,0,excitement,annoyance,joy,"[{'label': 'excitement', 'score': 0.41306889057159424}, {'label': 'neutral', 'score': 0.13649211823940277}, {'label': 'annoyance', 'score': 0.12277619540691376}, {'label': 'joy', 'score': 0.06924504041671753}, {'label': 'anger', 'score': 0.0566573403775692}, {'label': 'amusement', 'score': 0.0335804745554924}]"
